,id,label,hemisphere,structure,scale,yeo_7,von_economo
1941,854,7Networks_RH_Cont_Par_12,R,cortex,scale1022,Cont,
1942,855,7Networks_RH_Cont_Par_13,R,cortex,scale1022,Cont,
1943,856,7Networks_RH_Cont_Par_14,R,cortex,scale1022,Cont,
1944,857,7Networks_RH_Cont_Par_15,R,cortex,scale1022,Cont,
1945,858,7Networks_RH_Cont_Par_16,R,cortex,scale1022,Cont,
1946,859,7Networks_RH_Cont_Par_17,R,cortex,scale1022,Cont,
1947,860,7Networks_RH_Cont_Temp_1,R,cortex,scale1022,Cont,
1948,861,7Networks_RH_Cont_Temp_2,R,cortex,scale1022,Cont,
1949,862,7Networks_RH_Cont_Temp_3,R,cortex,scale1022,Cont,
1950,863,7Networks_RH_Cont_Temp_4,R,cortex,scale1022,Cont,
1951,864,7Networks_RH_Cont_PFCv_1,R,cortex,scale1022,Cont,
1952,865,7Networks_RH_Cont_PFCv_2,R,cortex,scale1022,Cont,
1953,866,7Networks_RH_Cont_PFCl_1,R,cortex,scale1022,Cont,
1954,867,7Networks_RH_Cont_PFCl_2,R,cortex,scale1022,Cont,
1955,868,7Networks_RH_Cont_PFCl_3,R,cortex,scale1022,Cont,
1956,869,7Networks_RH_Cont_PFCl_4,R,cortex,scale1022,Cont,
1957,870,7Networks_RH_Cont_PFCl_5,R,cortex,scale1022,Cont,
1958,871,7Networks_RH_Cont_PFCl_6,R,cortex,scale1022,Cont,
1959,872,7Networks_RH_Cont_PFCl_7,R,cortex,scale1022,Cont,
1960,873,7Networks_RH_Cont_PFCl_8,R,cortex,scale1022,Cont,
1961,874,7Networks_RH_Cont_PFCl_9,R,cortex,scale1022,Cont,
1962,875,7Networks_RH_Cont_PFCl_10,R,cortex,scale1022,Cont,
1963,876,7Networks_RH_Cont_PFCl_11,R,cortex,scale1022,Cont,
1964,877,7Networks_RH_Cont_PFCl_12,R,cortex,scale1022,Cont,
1965,878,7Networks_RH_Cont_PFCl_13,R,cortex,scale1022,Cont,
1966,879,7Networks_RH_Cont_PFCl_14,R,cortex,scale1022,Cont,
1967,880,7Networks_RH_Cont_PFCl_15,R,cortex,scale1022,Cont,
1968,881,7Networks_RH_Cont_PFCl_16,R,cortex,scale1022,Cont,
1969,882,7Networks_RH_Cont_PFCl_17,R,cortex,scale1022,Cont,
1970,883,7Networks_RH_Cont_PFCl_18,R,cortex,scale1022,Cont,
1971,884,7Networks_RH_Cont_PFCl_19,R,cortex,scale1022,Cont,
1972,885,7Networks_RH_Cont_PFCl_20,R,cortex,scale1022,Cont,
1973,886,7Networks_RH_Cont_PFCl_21,R,cortex,scale1022,Cont,
1974,887,7Networks_RH_Cont_PFCl_22,R,cortex,scale1022,Cont,
1975,888,7Networks_RH_Cont_PFCl_23,R,cortex,scale1022,Cont,
1976,889,7Networks_RH_Cont_PFCl_24,R,cortex,scale1022,Cont,
1977,890,7Networks_RH_Cont_PFCl_25,R,cortex,scale1022,Cont,
1978,891,7Networks_RH_Cont_PFCl_26,R,cortex,scale1022,Cont,
1979,892,7Networks_RH_Cont_PFCl_27,R,cortex,scale1022,Cont,
1980,893,7Networks_RH_Cont_PFCl_28,R,cortex,scale1022,Cont,
1981,894,7Networks_RH_Cont_PFCl_29,R,cortex,scale1022,Cont,
1982,895,7Networks_RH_Cont_PFCl_30,R,cortex,scale1022,Cont,
1983,896,7Networks_RH_Cont_PFCl_31,R,cortex,scale1022,Cont,
1984,897,7Networks_RH_Cont_PFCl_32,R,cortex,scale1022,Cont,
1985,898,7Networks_RH_Cont_PFCl_33,R,cortex,scale1022,Cont,
1986,899,7Networks_RH_Cont_PFCl_34,R,cortex,scale1022,Cont,
1987,900,7Networks_RH_Cont_pCun_1,R,cortex,scale1022,Cont,
1988,901,7Networks_RH_Cont_pCun_2,R,cortex,scale1022,Cont,
1989,902,7Networks_RH_Cont_pCun_3,R,cortex,scale1022,Cont,
1990,903,7Networks_RH_Cont_Cing_1,R,cortex,scale1022,Cont,
1991,904,7Networks_RH_Cont_Cing_2,R,cortex,scale1022,Cont,
1992,905,7Networks_RH_Cont_Cing_3,R,cortex,scale1022,Cont,
1993,906,7Networks_RH_Cont_Cing_4,R,cortex,scale1022,Cont,
1994,907,7Networks_RH_Cont_Cing_5,R,cortex,scale1022,Cont,
1995,908,7Networks_RH_Cont_PFCmp_1,R,cortex,scale1022,Cont,
1996,909,7Networks_RH_Cont_PFCmp_2,R,cortex,scale1022,Cont,
1997,910,7Networks_RH_Cont_PFCmp_3,R,cortex,scale1022,Cont,
1998,911,7Networks_RH_Cont_PFCmp_4,R,cortex,scale1022,Cont,
1999,912,7Networks_RH_Cont_PFCmp_5,R,cortex,scale1022,Cont,
2000,913,7Networks_RH_Default_Par_1,R,cortex,scale1022,Default,
2001,914,7Networks_RH_Default_Par_2,R,cortex,scale1022,Default,
2002,915,7Networks_RH_Default_Par_3,R,cortex,scale1022,Default,
2003,916,7Networks_RH_Default_Par_4,R,cortex,scale1022,Default,
2004,917,7Networks_RH_Default_Par_5,R,cortex,scale1022,Default,
2005,918,7Networks_RH_Default_Par_6,R,cortex,scale1022,Default,
2006,919,7Networks_RH_Default_Par_7,R,cortex,scale1022,Default,
2007,920,7Networks_RH_Default_Par_8,R,cortex,scale1022,Default,
2008,921,7Networks_RH_Default_Par_9,R,cortex,scale1022,Default,
2009,922,7Networks_RH_Default_Par_10,R,cortex,scale1022,Default,
2010,923,7Networks_RH_Default_Par_11,R,cortex,scale1022,Default,
2011,924,7Networks_RH_Default_Par_12,R,cortex,scale1022,Default,
2012,925,7Networks_RH_Default_Par_13,R,cortex,scale1022,Default,
2013,926,7Networks_RH_Default_Par_14,R,cortex,scale1022,Default,
2014,927,7Networks_RH_Default_Par_15,R,cortex,scale1022,Default,
2015,928,7Networks_RH_Default_Par_16,R,cortex,scale1022,Default,
2016,929,7Networks_RH_Default_Temp_1,R,cortex,scale1022,Default,
2017,930,7Networks_RH_Default_Temp_2,R,cortex,scale1022,Default,
2018,931,7Networks_RH_Default_Temp_3,R,cortex,scale1022,Default,
2019,932,7Networks_RH_Default_Temp_4,R,cortex,scale1022,Default,
2020,933,7Networks_RH_Default_Temp_5,R,cortex,scale1022,Default,
2021,934,7Networks_RH_Default_Temp_6,R,cortex,scale1022,Default,
2022,935,7Networks_RH_Default_Temp_7,R,cortex,scale1022,Default,
2023,936,7Networks_RH_Default_Temp_8,R,cortex,scale1022,Default,
2024,937,7Networks_RH_Default_Temp_9,R,cortex,scale1022,Default,
2025,938,7Networks_RH_Default_Temp_10,R,cortex,scale1022,Default,
2026,939,7Networks_RH_Default_Temp_11,R,cortex,scale1022,Default,
2027,940,7Networks_RH_Default_Temp_12,R,cortex,scale1022,Default,
2028,941,7Networks_RH_Default_Temp_13,R,cortex,scale1022,Default,
2029,942,7Networks_RH_Default_Temp_14,R,cortex,scale1022,Default,
2030,943,7Networks_RH_Default_Temp_15,R,cortex,scale1022,Default,
2031,944,7Networks_RH_Default_Temp_16,R,cortex,scale1022,Default,
2032,945,7Networks_RH_Default_Temp_17,R,cortex,scale1022,Default,
2033,946,7Networks_RH_Default_Temp_18,R,cortex,scale1022,Default,
2034,947,7Networks_RH_Default_PFCv_1,R,cortex,scale1022,Default,
2035,948,7Networks_RH_Default_PFCv_2,R,cortex,scale1022,Default,
2036,949,7Networks_RH_Default_PFCv_3,R,cortex,scale1022,Default,
2037,950,7Networks_RH_Default_PFCv_4,R,cortex,scale1022,Default,
2038,951,7Networks_RH_Default_PFCv_5,R,cortex,scale1022,Default,
2039,952,7Networks_RH_Default_PFCv_6,R,cortex,scale1022,Default,
2040,953,7Networks_RH_Default_PFCv_7,R,cortex,scale1022,Default,
2041,954,7Networks_RH_Default_PFCv_8,R,cortex,scale1022,Default,
2042,955,7Networks_RH_Default_PFCv_9,R,cortex,scale1022,Default,
2043,956,7Networks_RH_Default_PFCv_10,R,cortex,scale1022,Default,
2044,957,7Networks_RH_Default_PFCm_1,R,cortex,scale1022,Default,
2045,958,7Networks_RH_Default_PFCm_2,R,cortex,scale1022,Default,
2046,959,7Networks_RH_Default_PFCm_3,R,cortex,scale1022,Default,
2047,960,7Networks_RH_Default_PFCm_4,R,cortex,scale1022,Default,
2048,961,7Networks_RH_Default_PFCm_5,R,cortex,scale1022,Default,
2049,962,7Networks_RH_Default_PFCm_6,R,cortex,scale1022,Default,
2050,963,7Networks_RH_Default_PFCm_7,R,cortex,scale1022,Default,
2051,964,7Networks_RH_Default_PFCm_8,R,cortex,scale1022,Default,
2052,965,7Networks_RH_Default_PFCm_9,R,cortex,scale1022,Default,
2053,966,7Networks_RH_Default_PFCm_10,R,cortex,scale1022,Default,
2054,967,7Networks_RH_Default_PFCm_11,R,cortex,scale1022,Default,
2055,968,7Networks_RH_Default_PFCm_12,R,cortex,scale1022,Default,
2056,969,7Networks_RH_Default_PFCm_13,R,cortex,scale1022,Default,
2057,970,7Networks_RH_Default_PFCm_14,R,cortex,scale1022,Default,
2058,971,7Networks_RH_Default_PFCm_15,R,cortex,scale1022,Default,
2059,972,7Networks_RH_Default_PFCm_16,R,cortex,scale1022,Default,
2060,973,7Networks_RH_Default_PFCm_17,R,cortex,scale1022,Default,
2061,974,7Networks_RH_Default_PFCm_18,R,cortex,scale1022,Default,
2062,975,7Networks_RH_Default_PFCm_19,R,cortex,scale1022,Default,
2063,976,7Networks_RH_Default_PFCm_20,R,cortex,scale1022,Default,
2064,977,7Networks_RH_Default_PFCm_21,R,cortex,scale1022,Default,
2065,978,7Networks_RH_Default_PFCm_22,R,cortex,scale1022,Default,
2066,979,7Networks_RH_Default_PFCm_23,R,cortex,scale1022,Default,
2067,980,7Networks_RH_Default_PFCm_24,R,cortex,scale1022,Default,
2068,981,7Networks_RH_Default_PCC_1,R,cortex,scale1022,Default,
2069,982,7Networks_RH_Default_PCC_2,R,cortex,scale1022,Default,
2070,983,7Networks_RH_Default_PCC_3,R,cortex,scale1022,Default,
2071,984,7Networks_RH_Default_PCC_4,R,cortex,scale1022,Default,
2072,985,7Networks_RH_Default_PCC_5,R,cortex,scale1022,Default,
2073,986,7Networks_RH_Default_PCC_6,R,cortex,scale1022,Default,
2074,987,7Networks_RH_Default_PCC_7,R,cortex,scale1022,Default,
2075,988,7Networks_RH_Default_PCC_8,R,cortex,scale1022,Default,
2076,989,7Networks_RH_Default_PCC_9,R,cortex,scale1022,Default,
2077,990,7Networks_RH_Default_PCC_10,R,cortex,scale1022,Default,
2078,991,7Networks_RH_Default_PCC_11,R,cortex,scale1022,Default,
2079,992,7Networks_RH_Default_PCC_12,R,cortex,scale1022,Default,
2080,993,7Networks_RH_Default_PCC_13,R,cortex,scale1022,Default,
2081,994,7Networks_RH_Default_PCC_14,R,cortex,scale1022,Default,
2082,995,7Networks_RH_Default_PCC_15,R,cortex,scale1022,Default,
2083,996,7Networks_RH_Default_PCC_16,R,cortex,scale1022,Default,
2084,997,7Networks_RH_Default_PCC_17,R,cortex,scale1022,Default,
2085,998,7Networks_RH_Default_PCC_18,R,cortex,scale1022,Default,
2086,999,7Networks_RH_Cont_PCC_1,R,cortex,scale1022,Cont,
2087,1000,7Networks_RH_Cont_PCC_2,R,cortex,scale1022,Cont,
2088,1001,Left red nucleus,L,subcortex,scale1022,,
2089,1002,Right red nucleus,R,subcortex,scale1022,,
2090,1003,Left substantia nigra,L,subcortex,scale1022,,
2091,1004,Right substantia nigra,R,subcortex,scale1022,,
2092,1005,Left subthalamic nucleus,L,subcortex,scale1022,,
2093,1006,Right subthalamic nucleus,R,subcortex,scale1022,,
2094,1007,Left caudate,L,subcortex,scale1022,,
2095,1008,Right caudate,R,subcortex,scale1022,,
2096,1009,Left putamen,L,subcortex,scale1022,,
2097,1010,Right putamen,R,subcortex,scale1022,,
2098,1011,Left globus pallidus externa,L,subcortex,scale1022,,
2099,1012,Right globus pallidus externa,R,subcortex,scale1022,,
2100,1013,Left globus pallidus interna,L,subcortex,scale1022,,
2101,1014,Right globus pallidus interna,R,subcortex,scale1022,,
2102,1015,Left thalamus,L,subcortex,scale1022,,
2103,1016,Right thalamus,R,subcortex,scale1022,,
2104,1017,Left hippocampus,L,subcortex,scale1022,,
2105,1018,Right hippocampus,R,subcortex,scale1022,,
2106,1019,Left nucleus accumbens,L,subcortex,scale1022,,
2107,1020,Right nucleus accumbens,R,subcortex,scale1022,,
2108,1021,Left amygdala,L,subcortex,scale1022,,
2109,1022,Right amygdala,R,subcortex,scale1022,,
